order_item_id,order_id,product_id,quantity,selling_price
15858,5280,325,2,6330.63
15859,5280,464,2,7057.45
15860,5281,441,1,5639.25
15861,5281,454,3,469.46
15862,5281,364,4,6026.85
15863,5281,436,1,6428.91
15864,5282,242,2,3908.61
15865,5282,201,1,1060.46
15866,5282,312,1,4519.33
15867,5282,332,2,336.46
15868,5283,299,3,5162.19
15869,5284,161,3,6112.98
15870,5284,8,3,1108.08
15871,5284,201,1,1060.46
15872,5284,69,3,2687.96
15873,5285,292,4,5117.95
15874,5285,207,4,5032.22
15875,5285,349,3,4253.69
15876,5285,481,2,4362.0
15877,5285,123,4,5238.56
15878,5286,17,2,6553.92
15879,5286,425,2,4224.17
15880,5286,344,1,6982.35
15881,5287,381,2,2780.62
15882,5287,423,1,5959.15
15883,5287,41,2,5380.63
15884,5287,146,1,2758.94
15885,5287,398,3,6965.19
15886,5288,211,2,3182.08
15887,5288,200,2,3146.05
15888,5288,321,1,2051.86
15889,5288,321,2,2051.86
15890,5289,280,1,4382.83
15891,5289,194,4,3575.56
15892,5289,238,2,555.04
15893,5289,131,2,4351.85
15894,5290,168,4,4609.57
15895,5290,267,3,3128.45
15896,5290,458,4,4050.01
15897,5290,406,2,2675.38
15898,5290,293,1,5467.31
15899,5291,55,1,5294.38
15900,5292,11,2,5761.74
15901,5292,164,1,451.3
15902,5292,141,3,4217.11
15903,5292,295,1,1323.61
15904,5292,486,4,3925.75
15905,5293,494,1,5234.76
15906,5294,204,2,3202.4
15907,5294,149,4,5667.0
15908,5295,336,3,3505.41
15909,5295,75,4,3885.28
15910,5296,210,1,530.97
15911,5297,409,4,4629.95
15912,5297,249,4,6139.17
15913,5297,132,1,734.08
15914,5298,249,4,6139.17
15915,5298,338,3,5130.85
15916,5298,400,2,3874.31
15917,5298,159,4,1782.91
15918,5298,300,2,1582.87
15919,5299,499,2,2598.33
15920,5300,172,4,5729.96
15921,5300,175,1,1587.68
15922,5300,419,2,4392.23
15923,5300,194,2,3575.56
15924,5301,178,2,3635.79
15925,5301,225,4,3865.19
15926,5301,488,4,723.72
15927,5301,158,4,4348.37
15928,5302,293,1,5467.31
15929,5302,347,1,5269.21
15930,5303,387,4,1384.34
15931,5303,135,3,5029.03
15932,5304,225,2,3865.19
15933,5305,387,2,1384.34
15934,5305,481,1,4362.0
15935,5305,286,4,5544.61
15936,5305,323,3,4863.69
15937,5305,117,4,924.08
15938,5306,364,2,6026.85
15939,5306,25,3,6342.54
15940,5306,439,1,5144.08
15941,5306,254,2,229.57
15942,5307,442,1,6554.24
15943,5307,289,3,615.43
15944,5308,357,2,3963.48
15945,5308,365,1,5059.36
15946,5308,414,1,981.22
15947,5308,381,2,2780.62
15948,5309,304,1,4992.14
15949,5309,216,4,4724.1
15950,5309,308,3,1437.25
15951,5310,440,2,1786.05
15952,5310,316,3,3281.58
15953,5310,44,1,5953.73
15954,5310,155,2,7062.88
15955,5310,60,2,5163.17
15956,5311,187,4,7451.43
15957,5311,51,4,775.58
15958,5311,55,2,5294.38
15959,5312,168,4,4609.57
15960,5313,452,1,743.06
15961,5314,38,3,1645.79
15962,5315,479,2,4247.61
15963,5315,499,3,2598.33
15964,5315,210,2,530.97
15965,5315,277,4,4935.0
15966,5316,287,2,362.6
15967,5316,39,1,3097.27
15968,5317,24,3,6433.86
15969,5317,454,1,469.46
15970,5317,213,1,3927.95
15971,5317,94,1,637.72
15972,5317,245,3,2794.78
15973,5318,419,4,4392.23
15974,5319,234,4,1670.39
15975,5319,136,2,6859.2
15976,5319,413,2,5368.82
15977,5320,230,4,3984.19
15978,5321,262,4,3433.24
15979,5321,70,4,2952.71
15980,5321,170,2,3039.1
15981,5321,338,4,5130.85
15982,5321,351,3,5407.74
15983,5322,60,3,5163.17
15984,5322,188,1,5890.62
15985,5323,35,2,3703.55
15986,5323,388,2,1373.2
15987,5323,385,3,4521.81
15988,5324,308,2,1437.25
15989,5324,230,1,3984.19
15990,5324,455,2,3452.95
15991,5324,211,1,3182.08
15992,5324,312,1,4519.33
15993,5325,29,4,5434.79
15994,5325,457,3,4840.21
15995,5325,441,1,5639.25
15996,5325,341,3,1594.54
15997,5326,269,4,2723.78
15998,5327,172,4,5729.96
15999,5327,128,4,2947.92
16000,5327,125,2,4655.25
16001,5328,116,3,584.32
16002,5328,44,2,5953.73
16003,5329,211,4,3182.08
16004,5329,47,4,2540.64
16005,5329,147,3,2549.32
16006,5329,358,4,5127.98
16007,5330,371,3,6431.49
16008,5330,374,4,3593.06
16009,5330,282,3,5682.3
16010,5330,367,1,2356.19
16011,5330,392,2,1502.97
16012,5331,499,3,2598.33
16013,5331,31,1,3335.57
16014,5332,102,4,5155.01
16015,5332,213,1,3927.95
16016,5332,296,1,959.66
16017,5333,180,2,1609.07
16018,5333,188,4,5890.62
16019,5333,100,4,7678.63
16020,5334,406,1,2675.38
16021,5334,308,4,1437.25
16022,5334,394,1,4349.12
16023,5335,343,1,2443.83
16024,5335,387,4,1384.34
16025,5336,255,3,3636.36
16026,5336,49,4,1001.46
16027,5336,248,2,5396.23
16028,5337,202,4,3841.09
16029,5337,225,2,3865.19
16030,5337,267,2,3128.45
16031,5337,271,2,740.94
16032,5337,116,1,584.32
16033,5338,463,3,4315.08
16034,5338,190,3,2545.79
16035,5338,99,4,377.4
16036,5338,385,4,4521.81
16037,5338,22,2,2628.43
16038,5339,399,2,5067.92
16039,5339,207,2,5032.22
16040,5339,480,4,1852.13
16041,5340,463,2,4315.08
16042,5341,346,4,3160.86
16043,5341,51,2,775.58
16044,5342,295,4,1323.61
16045,5343,464,2,7057.45
16046,5344,227,4,3884.33
16047,5344,198,1,2183.12
16048,5344,408,4,2432.33
16049,5344,358,1,5127.98
16050,5345,140,4,4644.31
16051,5345,149,1,5667.0
16052,5345,187,1,7451.43
16053,5345,75,4,3885.28
16054,5345,155,1,7062.88
16055,5346,391,4,2831.62
16056,5346,60,2,5163.17
16057,5346,396,3,1589.43
16058,5346,452,1,743.06
16059,5347,209,3,5173.0
16060,5348,407,4,5614.76
16061,5348,193,4,6626.72
16062,5348,49,2,1001.46
16063,5349,149,2,5667.0
16064,5349,440,4,1786.05
16065,5349,257,3,1725.23
16066,5350,11,1,5761.74
16067,5350,56,4,1350.59
16068,5351,166,3,3680.98
16069,5351,90,2,2134.9
16070,5351,379,4,1894.51
16071,5351,227,1,3884.33
16072,5351,35,4,3703.55
16073,5352,11,2,5761.74
16074,5353,43,3,791.88
16075,5353,108,4,2189.38
16076,5353,44,3,5953.73
16077,5353,241,4,600.8
16078,5354,189,1,3600.6
16079,5354,34,3,1739.97
16080,5354,497,2,4863.47
16081,5354,444,4,5110.75
16082,5355,284,2,1954.57
16083,5355,77,4,5802.31
16084,5355,121,1,704.52
16085,5356,228,3,5999.41
16086,5356,307,1,5262.37
16087,5356,48,4,3118.93
16088,5356,343,1,2443.83
16089,5357,74,2,1856.46
16090,5358,370,1,4396.17
16091,5358,226,2,1742.75
16092,5358,420,1,1934.38
16093,5359,387,1,1384.34
16094,5359,315,2,1950.17
16095,5359,239,3,2892.25
16096,5359,154,2,3919.63
16097,5360,346,3,3160.86
16098,5360,113,3,2129.84
16099,5361,419,1,4392.23
16100,5362,58,2,685.74
16101,5363,127,1,4216.76
16102,5363,213,1,3927.95
16103,5364,22,2,2628.43
16104,5364,187,1,7451.43
16105,5365,447,1,2421.14
16106,5365,86,2,4346.28
16107,5365,477,2,1536.6
16108,5365,227,2,3884.33
16109,5366,124,1,6069.73
16110,5366,401,4,830.88
16111,5366,434,2,5172.12
16112,5366,48,4,3118.93
16113,5367,349,2,4253.69
16114,5367,489,2,1979.19
16115,5368,341,2,1594.54
16116,5368,267,2,3128.45
16117,5368,202,1,3841.09
16118,5368,73,1,958.17
16119,5368,471,2,1844.85
16120,5369,496,2,5678.29
16121,5369,135,3,5029.03
16122,5370,397,1,2867.64
16123,5370,189,2,3600.6
16124,5371,235,1,5882.55
16125,5371,231,1,1813.96
16126,5371,29,4,5434.79
16127,5372,366,2,3398.33
16128,5372,113,3,2129.84
16129,5373,407,4,5614.76
16130,5374,234,4,1670.39
16131,5374,146,1,2758.94
16132,5374,182,1,4710.47
16133,5375,316,3,3281.58
16134,5375,106,2,1635.06
16135,5375,43,3,791.88
16136,5375,74,4,1856.46
16137,5376,202,1,3841.09
16138,5376,106,2,1635.06
16139,5376,468,1,6226.51
16140,5376,259,2,1302.93
16141,5377,142,4,628.57
16142,5377,145,1,380.42
16143,5377,398,3,6965.19
16144,5377,251,3,4963.2
16145,5378,368,2,3127.98
16146,5379,333,2,6331.32
16147,5380,240,2,1220.06
16148,5380,108,4,2189.38
16149,5380,278,2,1452.09
16150,5380,397,4,2867.64
16151,5381,99,3,377.4
16152,5381,492,2,5032.36
16153,5382,55,2,5294.38
16154,5382,53,4,1636.05
16155,5382,135,3,5029.03
16156,5382,427,3,5615.06
16157,5382,55,2,5294.38
16158,5383,41,3,5380.63
16159,5383,249,1,6139.17
16160,5383,480,1,1852.13
16161,5383,465,2,6681.17
16162,5384,76,3,3624.25
16163,5384,469,1,5810.45
16164,5384,7,3,1658.11
16165,5384,293,4,5467.31
16166,5385,86,2,4346.28
16167,5385,376,2,4480.08
16168,5385,200,1,3146.05
16169,5386,389,3,1828.56
16170,5386,326,2,5313.25
16171,5386,155,1,7062.88
16172,5386,358,2,5127.98
16173,5387,485,2,4042.01
16174,5387,488,2,723.72
16175,5387,304,4,4992.14
16176,5388,114,1,1305.47
16177,5388,434,4,5172.12
16178,5388,91,3,2388.1
16179,5388,19,3,4193.05
16180,5388,310,3,3432.36
16181,5389,156,2,3556.59
16182,5389,97,3,3649.64
16183,5389,486,3,3925.75
16184,5389,125,3,4655.25
16185,5390,337,2,5116.18
16186,5391,354,2,1425.69
16187,5391,464,4,7057.45
16188,5392,372,1,2126.62
16189,5392,476,4,4727.45
16190,5392,436,2,6428.91
16191,5392,302,3,4353.43
16192,5393,337,2,5116.18
16193,5393,415,1,3144.2
16194,5394,107,1,4351.35
16195,5394,229,4,6178.47
16196,5394,343,2,2443.83
16197,5394,453,2,2708.83
16198,5394,499,3,2598.33
16199,5395,230,3,3984.19
16200,5395,294,3,6129.64
16201,5395,7,2,1658.11
16202,5395,374,1,3593.06
16203,5395,65,3,1839.77
16204,5396,1,2,2876.42
16205,5396,196,3,4145.76
16206,5396,349,2,4253.69
16207,5397,109,3,2146.83
16208,5398,328,4,2729.68
16209,5398,189,4,3600.6
16210,5399,392,1,1502.97
16211,5399,132,4,734.08
16212,5400,389,1,1828.56
16213,5400,39,2,3097.27
16214,5400,83,1,4207.1
16215,5400,259,4,1302.93
16216,5401,286,2,5544.61
16217,5401,388,3,1373.2
16218,5401,371,3,6431.49
16219,5401,141,1,4217.11
16220,5402,302,2,4353.43
16221,5403,385,1,4521.81
16222,5403,455,2,3452.95
16223,5404,216,4,4724.1
16224,5404,41,4,5380.63
16225,5404,107,3,4351.35
16226,5404,35,1,3703.55
16227,5405,46,4,922.81
16228,5405,328,1,2729.68
16229,5406,333,4,6331.32
16230,5406,186,1,2472.63
16231,5406,380,2,4324.63
16232,5407,126,2,5865.84
16233,5407,81,1,3349.11
16234,5407,202,2,3841.09
16235,5407,289,2,615.43
16236,5408,58,1,685.74
16237,5409,99,1,377.4
16238,5410,373,1,4435.35
16239,5410,314,1,5187.17
16240,5411,486,1,3925.75
16241,5412,185,1,1990.36
16242,5412,321,1,2051.86
16243,5412,38,2,1645.79
16244,5412,213,2,3927.95
16245,5412,485,1,4042.01
16246,5413,254,2,229.57
16247,5414,45,4,2239.06
16248,5414,428,1,3337.91
16249,5414,280,3,4382.83
16250,5414,179,1,2635.11
16251,5414,362,3,4182.94
16252,5415,140,4,4644.31
16253,5416,29,2,5434.79
16254,5416,45,4,2239.06
16255,5416,69,3,2687.96
16256,5416,142,3,628.57
16257,5416,172,1,5729.96
16258,5417,106,4,1635.06
16259,5418,44,3,5953.73
16260,5418,454,2,469.46
16261,5419,443,3,4924.62
16262,5419,3,3,394.52
16263,5419,206,3,6451.33
16264,5419,82,2,5405.87
16265,5419,380,4,4324.63
16266,5420,434,4,5172.12
16267,5421,320,1,6639.63
16268,5421,460,3,5962.4
16269,5421,234,3,1670.39
16270,5421,380,2,4324.63
16271,5421,202,2,3841.09
16272,5422,300,3,1582.87
16273,5423,229,2,6178.47
16274,5423,451,2,5285.86
16275,5423,160,2,6704.84
16276,5423,70,4,2952.71
16277,5423,218,1,1046.26
16278,5424,393,4,1234.01
16279,5424,415,3,3144.2
16280,5424,229,3,6178.47
16281,5425,260,4,1846.21
16282,5425,453,2,2708.83
16283,5425,104,2,673.38
16284,5426,217,2,1753.76
16285,5426,27,3,1911.35
16286,5426,291,4,4158.04
16287,5427,230,1,3984.19
16288,5427,478,3,4700.05
16289,5427,153,4,7154.27
16290,5427,60,2,5163.17
16291,5428,370,3,4396.17
16292,5428,117,3,924.08
16293,5428,105,2,4056.14
16294,5428,60,2,5163.17
16295,5428,72,1,5436.37
16296,5429,370,1,4396.17
16297,5429,269,1,2723.78
16298,5429,461,1,4553.3
16299,5429,194,3,3575.56
16300,5429,96,2,418.99
16301,5430,70,1,2952.71
16302,5431,416,4,3452.92
16303,5432,385,4,4521.81
16304,5433,457,4,4840.21
16305,5434,3,1,394.52
16306,5434,278,3,1452.09
16307,5434,210,2,530.97
16308,5434,41,1,5380.63
16309,5435,61,3,1634.69
16310,5435,210,1,530.97
16311,5436,189,2,3600.6
16312,5436,219,3,1512.13
16313,5436,127,1,4216.76
16314,5436,8,1,1108.08
16315,5436,423,3,5959.15
16316,5437,102,2,5155.01
16317,5437,154,2,3919.63
16318,5437,336,2,3505.41
16319,5438,156,4,3556.59
16320,5438,335,3,3273.18
16321,5438,119,1,224.22
16322,5439,12,1,5776.18
16323,5439,234,1,1670.39
16324,5439,96,2,418.99
16325,5440,206,2,6451.33
16326,5440,444,1,5110.75
16327,5440,282,3,5682.3
16328,5441,151,3,1368.5
16329,5442,69,2,2687.96
16330,5442,115,1,2916.37
16331,5442,490,3,7539.95
16332,5442,385,2,4521.81
16333,5443,343,1,2443.83
16334,5443,42,3,5752.4
16335,5443,197,3,3444.31
16336,5443,428,4,3337.91
16337,5444,422,4,5095.84
16338,5444,172,4,5729.96
16339,5445,389,3,1828.56
16340,5445,204,1,3202.4
16341,5445,365,1,5059.36
16342,5445,159,4,1782.91
16343,5445,223,2,830.78
16344,5446,334,2,4382.79
16345,5446,206,4,6451.33
16346,5446,113,1,2129.84
16347,5446,393,2,1234.01
16348,5446,391,4,2831.62
16349,5447,42,3,5752.4
16350,5447,306,2,1311.81
16351,5448,389,1,1828.56
16352,5448,146,1,2758.94
16353,5448,131,4,4351.85
16354,5449,267,3,3128.45
16355,5449,202,2,3841.09
16356,5450,207,3,5032.22
16357,5450,431,3,2345.7
16358,5451,212,1,155.74
16359,5451,475,3,1249.33
16360,5451,330,3,4391.26
16361,5452,393,4,1234.01
16362,5452,284,2,1954.57
16363,5452,351,2,5407.74
16364,5453,53,2,1636.05
16365,5454,383,1,1338.8
16366,5454,64,1,5245.29
16367,5454,211,4,3182.08
16368,5454,479,2,4247.61
16369,5455,159,4,1782.91
16370,5455,72,1,5436.37
16371,5455,489,1,1979.19
16372,5455,440,3,1786.05
16373,5456,188,4,5890.62
16374,5456,206,4,6451.33
16375,5456,486,1,3925.75
16376,5457,254,4,229.57
16377,5457,351,4,5407.74
16378,5457,333,2,6331.32
16379,5457,17,4,6553.92
16380,5458,3,3,394.52
16381,5458,497,2,4863.47
16382,5458,2,2,5222.22
16383,5458,88,2,3652.47
16384,5459,187,3,7451.43
16385,5459,172,2,5729.96
16386,5459,411,3,4968.3
16387,5459,302,1,4353.43
16388,5459,34,3,1739.97
16389,5460,414,4,981.22
16390,5460,359,2,3218.73
16391,5460,48,3,3118.93
16392,5460,6,2,2038.84
16393,5460,291,3,4158.04
16394,5461,406,1,2675.38
16395,5461,321,2,2051.86
16396,5461,341,1,1594.54
16397,5462,132,2,734.08
16398,5462,172,3,5729.96
16399,5462,424,2,1011.09
16400,5463,331,2,895.99
16401,5464,263,2,4317.08
16402,5465,311,2,1952.58
16403,5465,101,1,1381.51
16404,5465,151,3,1368.5
16405,5466,348,3,4037.99
16406,5466,371,4,6431.49
16407,5466,159,3,1782.91
16408,5466,137,1,2345.58
16409,5466,343,4,2443.83
16410,5467,280,2,4382.83
16411,5467,241,1,600.8
16412,5467,65,2,1839.77
16413,5468,293,2,5467.31
16414,5468,173,1,4328.16
16415,5468,294,4,6129.64
16416,5468,392,2,1502.97
16417,5469,35,3,3703.55
16418,5470,133,4,7682.68
16419,5470,119,2,224.22
16420,5470,383,4,1338.8
16421,5471,499,3,2598.33
16422,5471,124,2,6069.73
16423,5471,60,3,5163.17
16424,5472,221,4,6443.18
16425,5472,16,4,3318.23
16426,5472,127,1,4216.76
16427,5472,128,1,2947.92
16428,5472,460,3,5962.4
16429,5473,281,1,767.61
16430,5473,239,1,2892.25
16431,5473,380,4,4324.63
16432,5473,296,1,959.66
16433,5474,304,1,4992.14
16434,5474,495,1,5674.17
16435,5474,497,4,4863.47
16436,5474,438,3,3420.48
16437,5474,30,3,1495.61
16438,5475,365,3,5059.36
16439,5475,496,3,5678.29
16440,5476,447,4,2421.14
16441,5476,79,1,2892.49
16442,5476,115,3,2916.37
16443,5476,327,1,2218.76
16444,5476,5,3,2523.37
16445,5477,119,1,224.22
16446,5477,217,1,1753.76
16447,5477,90,1,2134.9
16448,5478,442,1,6554.24
16449,5478,457,2,4840.21
16450,5478,368,1,3127.98
16451,5478,277,4,4935.0
16452,5478,470,1,4963.98
16453,5479,58,3,685.74
16454,5479,52,4,2554.22
16455,5479,60,1,5163.17
16456,5480,64,3,5245.29
16457,5481,313,4,3303.95
16458,5481,419,1,4392.23
16459,5481,488,2,723.72
16460,5481,149,4,5667.0
16461,5482,55,2,5294.38
16462,5483,364,1,6026.85
16463,5484,33,3,6626.78
16464,5484,53,2,1636.05
16465,5484,443,4,4924.62
16466,5484,349,1,4253.69
16467,5484,464,1,7057.45
16468,5485,262,2,3433.24
16469,5486,213,4,3927.95
16470,5486,192,4,1522.05
16471,5486,57,1,4604.53
16472,5486,363,4,7234.27
16473,5487,141,2,4217.11
16474,5487,113,4,2129.84
16475,5488,81,1,3349.11
16476,5488,88,3,3652.47
16477,5488,190,3,2545.79
16478,5488,140,3,4644.31
16479,5488,352,4,6820.17
16480,5489,192,4,1522.05
16481,5490,335,3,3273.18
16482,5490,3,3,394.52
16483,5490,237,1,3807.7
16484,5490,95,3,4933.59
16485,5490,78,2,2623.38
16486,5491,390,2,222.07
16487,5491,187,4,7451.43
16488,5491,73,3,958.17
16489,5492,409,1,4629.95
16490,5493,472,4,3476.76
16491,5494,75,3,3885.28
16492,5495,289,4,615.43
16493,5495,298,3,5143.35
16494,5496,139,2,2207.41
16495,5496,159,1,1782.91
16496,5496,492,4,5032.36
16497,5497,358,2,5127.98
16498,5497,225,1,3865.19
16499,5498,499,2,2598.33
16500,5499,298,1,5143.35
16501,5500,486,3,3925.75
16502,5500,493,2,6088.79
16503,5500,65,1,1839.77
16504,5501,139,2,2207.41
16505,5501,393,2,1234.01
16506,5501,15,3,3647.94
16507,5501,274,1,7224.74
16508,5501,367,4,2356.19
16509,5502,383,2,1338.8
16510,5502,455,1,3452.95
16511,5502,196,1,4145.76
16512,5502,204,3,3202.4
16513,5502,481,4,4362.0
16514,5503,224,4,5253.84
16515,5503,463,4,4315.08
16516,5504,330,3,4391.26
16517,5504,92,3,4206.66
16518,5504,228,3,5999.41
16519,5504,234,1,1670.39
16520,5505,398,1,6965.19
16521,5505,385,1,4521.81
16522,5506,427,1,5615.06
16523,5506,211,4,3182.08
16524,5506,292,2,5117.95
16525,5506,119,2,224.22
16526,5507,5,4,2523.37
16527,5508,449,3,5990.22
16528,5508,115,2,2916.37
16529,5508,214,4,5909.34
16530,5508,155,1,7062.88
16531,5508,196,2,4145.76
16532,5509,96,1,418.99
16533,5509,109,1,2146.83
16534,5510,273,1,4355.96
16535,5510,198,2,2183.12
16536,5511,410,1,2717.31
16537,5511,250,3,2853.44
16538,5511,486,3,3925.75
16539,5511,350,2,1035.46
16540,5511,32,3,4203.79
16541,5512,123,3,5238.56
16542,5512,382,2,5869.03
16543,5512,61,2,1634.69
16544,5512,373,1,4435.35
16545,5512,16,1,3318.23
16546,5513,254,1,229.57
16547,5513,251,1,4963.2
16548,5514,52,4,2554.22
16549,5514,69,1,2687.96
16550,5514,267,1,3128.45
16551,5515,105,3,4056.14
16552,5515,366,3,3398.33
16553,5516,476,2,4727.45
16554,5516,22,4,2628.43
16555,5517,278,2,1452.09
16556,5518,73,4,958.17
16557,5518,152,4,5260.39
16558,5518,22,2,2628.43
16559,5519,56,2,1350.59
16560,5519,458,1,4050.01
16561,5520,198,1,2183.12
16562,5520,387,2,1384.34
16563,5520,275,2,1381.85
16564,5520,381,2,2780.62
16565,5521,157,3,5351.04
16566,5522,334,3,4382.79
16567,5522,102,1,5155.01
16568,5522,318,2,5367.63
16569,5523,426,2,1145.23
16570,5523,108,4,2189.38
16571,5523,315,4,1950.17
16572,5524,459,1,4650.34
16573,5524,76,3,3624.25
16574,5524,294,1,6129.64
16575,5524,147,2,2549.32
16576,5524,159,1,1782.91
16577,5525,146,4,2758.94
16578,5525,114,3,1305.47
16579,5525,236,4,4782.03
16580,5525,403,2,2324.3
16581,5526,133,1,7682.68
16582,5527,94,1,637.72
16583,5527,25,2,6342.54
16584,5527,271,4,740.94
16585,5527,474,3,5605.5
16586,5527,312,3,4519.33
16587,5528,453,4,2708.83
16588,5528,245,4,2794.78
16589,5528,284,1,1954.57
16590,5528,280,2,4382.83
16591,5529,52,2,2554.22
16592,5529,292,2,5117.95
16593,5529,324,2,3848.88
16594,5530,491,3,336.73
16595,5530,386,3,988.77
16596,5531,473,1,4224.82
16597,5531,460,3,5962.4
16598,5532,44,1,5953.73
16599,5532,297,3,1402.1
16600,5532,35,2,3703.55
16601,5532,433,4,3901.17
16602,5533,111,1,2394.51
16603,5533,59,3,3551.72
16604,5534,79,2,2892.49
16605,5535,133,3,7682.68
16606,5535,17,3,6553.92
16607,5535,52,1,2554.22
16608,5535,102,3,5155.01
16609,5535,391,1,2831.62
16610,5536,484,1,5888.26
16611,5536,99,1,377.4
16612,5536,61,1,1634.69
16613,5536,482,2,5294.83
16614,5537,172,3,5729.96
16615,5537,91,2,2388.1
16616,5537,445,3,4299.29
16617,5537,281,4,767.61
16618,5537,157,1,5351.04
16619,5538,93,4,2629.61
16620,5538,170,2,3039.1
16621,5538,337,2,5116.18
16622,5538,367,2,2356.19
16623,5538,120,4,2247.59
16624,5539,499,4,2598.33
16625,5539,26,2,5756.04
16626,5539,424,3,1011.09
16627,5539,144,1,4356.46
16628,5539,48,2,3118.93
16629,5540,29,4,5434.79
16630,5540,28,2,801.28
16631,5540,251,4,4963.2
16632,5540,476,4,4727.45
16633,5541,108,1,2189.38
16634,5541,449,3,5990.22
16635,5541,430,3,1289.32
16636,5541,191,3,1690.83
16637,5541,145,1,380.42
16638,5542,226,3,1742.75
16639,5542,287,2,362.6
16640,5542,228,1,5999.41
16641,5542,182,1,4710.47
16642,5542,403,2,2324.3
16643,5543,421,3,1285.52
16644,5543,181,4,277.41
16645,5543,188,3,5890.62
16646,5544,245,1,2794.78
16647,5544,201,4,1060.46
16648,5545,480,2,1852.13
16649,5545,293,1,5467.31
16650,5545,42,4,5752.4
16651,5546,185,1,1990.36
16652,5546,341,2,1594.54
16653,5546,122,4,1788.84
16654,5546,178,1,3635.79
16655,5547,129,2,1449.29
16656,5548,381,4,2780.62
16657,5548,410,3,2717.31
16658,5549,433,1,3901.17
16659,5550,83,2,4207.1
16660,5550,39,3,3097.27
16661,5550,306,3,1311.81
16662,5550,116,2,584.32
16663,5551,448,3,1589.08
16664,5552,70,1,2952.71
16665,5552,317,2,784.53
16666,5553,56,4,1350.59
16667,5554,437,4,1635.15
16668,5554,195,1,3142.65
16669,5554,436,2,6428.91
16670,5555,34,4,1739.97
16671,5555,127,3,4216.76
16672,5555,411,2,4968.3
16673,5555,325,2,6330.63
16674,5555,122,3,1788.84
16675,5556,45,1,2239.06
16676,5556,373,1,4435.35
16677,5556,488,1,723.72
16678,5556,9,2,3407.08
16679,5556,457,4,4840.21
16680,5557,320,3,6639.63
16681,5558,35,3,3703.55
16682,5558,79,4,2892.49
16683,5558,350,3,1035.46
16684,5558,24,2,6433.86
16685,5558,486,1,3925.75
16686,5559,296,2,959.66
16687,5559,95,3,4933.59
16688,5559,213,3,3927.95
16689,5560,167,2,6818.7
16690,5560,48,4,3118.93
16691,5560,34,1,1739.97
16692,5560,133,1,7682.68
16693,5560,261,3,6008.79
16694,5561,207,4,5032.22
16695,5561,196,4,4145.76
16696,5561,194,2,3575.56
16697,5562,202,4,3841.09
16698,5562,77,2,5802.31
16699,5563,151,3,1368.5
16700,5563,472,4,3476.76
16701,5563,484,1,5888.26
16702,5564,358,2,5127.98
16703,5564,383,1,1338.8
16704,5564,458,4,4050.01
16705,5564,439,4,5144.08
16706,5565,451,3,5285.86
16707,5565,114,1,1305.47
16708,5565,78,3,2623.38
16709,5565,266,2,3100.54
16710,5565,21,1,773.93
16711,5566,320,3,6639.63
16712,5566,421,2,1285.52
16713,5566,30,1,1495.61
16714,5567,491,4,336.73
16715,5567,240,3,1220.06
16716,5567,169,1,5455.24
16717,5567,63,4,639.04
16718,5567,309,2,825.37
16719,5568,212,3,155.74
16720,5568,456,1,4335.7
16721,5568,291,4,4158.04
16722,5568,41,1,5380.63
16723,5568,120,1,2247.59
16724,5569,452,4,743.06
16725,5569,54,3,3298.92
16726,5569,230,1,3984.19
16727,5569,328,4,2729.68
16728,5569,101,2,1381.51
16729,5570,139,4,2207.41
16730,5570,306,2,1311.81
16731,5571,496,1,5678.29
16732,5571,270,1,3668.4
16733,5571,24,1,6433.86
16734,5572,107,2,4351.35
16735,5572,407,2,5614.76
16736,5572,435,1,3048.69
16737,5572,365,4,5059.36
16738,5572,328,2,2729.68
16739,5573,378,3,5787.24
16740,5573,233,1,4261.37
16741,5573,14,3,1195.89
16742,5573,483,4,6442.69
16743,5573,229,2,6178.47
16744,5574,363,4,7234.27
16745,5574,226,4,1742.75
16746,5574,468,2,6226.51
16747,5574,144,1,4356.46
16748,5575,208,1,1461.6
16749,5575,167,1,6818.7
16750,5575,154,1,3919.63
16751,5575,49,1,1001.46
16752,5575,328,4,2729.68
16753,5576,274,2,7224.74
16754,5576,7,1,1658.11
16755,5577,42,3,5752.4
16756,5577,210,1,530.97
16757,5577,43,3,791.88
16758,5577,457,1,4840.21
16759,5577,340,4,6024.22
16760,5578,231,3,1813.96
16761,5578,271,4,740.94
16762,5579,102,4,5155.01
16763,5580,24,4,6433.86
16764,5581,30,3,1495.61
16765,5581,255,3,3636.36
16766,5581,58,3,685.74
16767,5581,90,1,2134.9
16768,5582,67,3,6765.53
16769,5582,402,4,1337.62
16770,5582,240,4,1220.06
16771,5582,359,1,3218.73
16772,5583,46,4,922.81
16773,5583,351,4,5407.74
16774,5583,203,1,3122.39
16775,5584,69,1,2687.96
16776,5585,240,3,1220.06
16777,5585,407,4,5614.76
16778,5586,477,4,1536.6
16779,5586,166,1,3680.98
16780,5586,38,1,1645.79
16781,5586,114,2,1305.47
16782,5586,60,2,5163.17
16783,5587,284,1,1954.57
16784,5588,423,1,5959.15
16785,5588,375,3,5456.42
16786,5588,449,3,5990.22
16787,5588,177,4,1399.56
16788,5589,235,4,5882.55
16789,5589,418,1,4532.15
16790,5589,15,3,3647.94
16791,5589,214,4,5909.34
16792,5590,425,4,4224.17
16793,5590,325,2,6330.63
16794,5590,430,2,1289.32
16795,5590,288,4,6212.26
